,Rank,Country,Population2023,Density(P/Km²),Land Area(Km²),Migrants(net),Fert.Rate,MedianAge,UrbanPop%,WorldShare,City,AQI Value,AQI Category,CO AQI Value,CO AQI Category,Ozone AQI Value,Ozone AQI Category,NO2 AQI Value,NO2 AQI Category,PM2.5 AQI Value,PM2.5 AQI Category
21184,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Lansdale,73,Moderate,2,Good,30,Good,8,Good,73,Moderate
21185,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Mission,154,Unhealthy,3,Good,15,Good,5,Good,154,Unhealthy
21186,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Newport Beach,60,Moderate,2,Good,14,Good,20,Good,60,Moderate
21187,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Niceville,65,Moderate,1,Good,34,Good,1,Good,65,Moderate
21188,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,North Bethesda,42,Good,1,Good,40,Good,6,Good,42,Good
21189,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,North Marysville,38,Good,1,Good,27,Good,6,Good,38,Good
21190,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,North Palm Beach,53,Moderate,1,Good,12,Good,10,Good,53,Moderate
21191,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Chantilly,55,Moderate,2,Good,25,Good,10,Good,55,Moderate
21192,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Cheyenne,46,Good,1,Good,30,Good,3,Good,46,Good
21193,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Easton,38,Good,1,Good,38,Good,4,Good,33,Good
21194,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Elizabethtown,61,Moderate,2,Good,33,Good,6,Good,61,Moderate
21195,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Holden,48,Good,1,Good,31,Good,5,Good,48,Good
21196,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Houston,103,Unhealthy for Sensitive Groups,2,Good,7,Good,14,Good,103,Unhealthy for Sensitive Groups
21197,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Fajardo,48,Good,0,Good,24,Good,0,Good,48,Good
21198,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Fern Creek,63,Moderate,2,Good,35,Good,9,Good,63,Moderate
21199,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Fort Lee,77,Moderate,2,Good,17,Good,21,Good,77,Moderate
21200,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Mobile,45,Good,2,Good,45,Good,6,Good,45,Good
21201,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Moore,41,Good,1,Good,41,Good,2,Good,38,Good
21202,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Nogales,44,Good,1,Good,10,Good,5,Good,44,Good
21203,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,North Lindenhurst,66,Moderate,2,Good,14,Good,25,Good,66,Moderate
21204,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,North Port,50,Good,1,Good,13,Good,12,Good,50,Good
21205,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Oconomowoc,46,Good,1,Good,27,Good,5,Good,46,Good
21206,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Mount Pleasant,52,Moderate,1,Good,39,Good,3,Good,52,Moderate
21207,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Mexico,55,Moderate,2,Good,19,Good,7,Good,55,Moderate
21208,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Torrington,60,Moderate,1,Good,23,Good,12,Good,60,Moderate
21209,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Seguin,55,Moderate,1,Good,16,Good,3,Good,55,Moderate
21210,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Southfield,90,Moderate,2,Good,17,Good,18,Good,90,Moderate
21211,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Spring Hill,69,Moderate,2,Good,25,Good,12,Good,69,Moderate
21212,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Stockbridge,91,Moderate,3,Good,7,Good,31,Good,91,Moderate
21213,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Sharon,59,Moderate,1,Good,39,Good,2,Good,59,Moderate
21214,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Shasta Lake,43,Good,1,Good,27,Good,3,Good,43,Good
21215,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Randolph,45,Good,1,Good,41,Good,1,Good,45,Good
21216,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Red Wing,55,Moderate,1,Good,32,Good,1,Good,55,Moderate
21217,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Rock Springs,22,Good,1,Good,20,Good,5,Good,22,Good
21218,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Rosemont,50,Good,1,Good,26,Good,7,Good,50,Good
21219,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Salisbury,49,Good,1,Good,49,Good,0,Good,27,Good
21220,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Beverly Hills,54,Moderate,1,Good,33,Good,1,Good,54,Moderate
21221,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Bexley,42,Good,1,Good,42,Good,1,Good,42,Good
21222,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Broken Arrow,57,Moderate,1,Good,48,Good,3,Good,57,Moderate
21223,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Central Point,37,Good,1,Good,29,Good,2,Good,37,Good
21224,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Champlin,51,Moderate,1,Good,32,Good,1,Good,51,Moderate
21225,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,South Miami,35,Good,1,Good,35,Good,2,Good,32,Good
21226,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Sterling,56,Moderate,1,Good,39,Good,1,Good,56,Moderate
21227,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Streamwood,52,Moderate,1,Good,32,Good,4,Good,52,Moderate
21228,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Sugar Hill,66,Moderate,1,Good,66,Moderate,1,Good,20,Good
21229,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Grapevine,71,Moderate,2,Good,37,Good,4,Good,71,Moderate
21230,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Great Falls,39,Good,1,Good,27,Good,1,Good,39,Good
21231,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Harrisonburg,37,Good,1,Good,37,Good,2,Good,26,Good
21232,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Ives Estates,33,Good,1,Good,31,Good,2,Good,33,Good
21233,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Jacinto City,33,Good,0,Good,22,Good,3,Good,33,Good
21234,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Kalispell,33,Good,1,Good,33,Good,1,Good,28,Good
21235,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Kewanee,59,Moderate,1,Good,36,Good,2,Good,59,Moderate
21236,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Maumelle,72,Moderate,1,Good,72,Moderate,1,Good,65,Moderate
21237,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Midwest City,58,Moderate,1,Good,46,Good,1,Good,58,Moderate
21238,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Mount Juliet,50,Good,1,Good,50,Good,2,Good,50,Good
21239,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Muncie,51,Moderate,1,Good,38,Good,2,Good,51,Moderate
21240,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Muskogee,55,Moderate,1,Good,47,Good,1,Good,55,Moderate
21241,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Piedmont,47,Good,1,Good,33,Good,3,Good,47,Good
21242,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Pleasanton,54,Moderate,1,Good,28,Good,7,Good,54,Moderate
21243,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Port Chester,53,Moderate,1,Good,47,Good,3,Good,53,Moderate
21244,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Porterville,52,Moderate,1,Good,22,Good,5,Good,52,Moderate
21245,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Pottstown,44,Good,1,Good,42,Good,2,Good,44,Good
21246,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Norco,105,Unhealthy for Sensitive Groups,3,Good,15,Good,20,Good,105,Unhealthy for Sensitive Groups
21247,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,North Aurora,49,Good,1,Good,38,Good,2,Good,49,Good
21248,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Oakville,82,Moderate,2,Good,41,Good,7,Good,82,Moderate
21249,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Ogden,49,Good,1,Good,32,Good,4,Good,49,Good
21250,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Olympia,40,Good,1,Good,31,Good,4,Good,40,Good
21251,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Paducah,77,Moderate,1,Good,49,Good,3,Good,77,Moderate
21252,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Pekin,58,Moderate,1,Good,42,Good,1,Good,58,Moderate
21253,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Bellingham,50,Good,2,Good,26,Good,7,Good,50,Good
21254,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Cabo Rojo,110,Unhealthy for Sensitive Groups,0,Good,28,Good,0,Good,110,Unhealthy for Sensitive Groups
21255,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Carmel,56,Moderate,1,Good,42,Good,1,Good,56,Moderate
21256,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Cathedral City,51,Moderate,1,Good,35,Good,3,Good,51,Moderate
21257,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Chillum,51,Moderate,1,Good,51,Moderate,1,Good,39,Good
21258,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Chino Hills,113,Unhealthy for Sensitive Groups,3,Good,15,Good,20,Good,113,Unhealthy for Sensitive Groups
21259,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Arroyo Grande,51,Moderate,1,Good,25,Good,3,Good,51,Moderate
21260,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Ashtabula,58,Moderate,1,Good,35,Good,2,Good,58,Moderate
21261,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Atascadero,54,Moderate,2,Good,20,Good,4,Good,54,Moderate
21262,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Del Rio,51,Moderate,0,Good,22,Good,1,Good,51,Moderate
21263,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Denver,53,Moderate,1,Good,27,Good,6,Good,53,Moderate
21264,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Dixon,44,Good,1,Good,28,Good,5,Good,44,Good
21265,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Douglasville,45,Good,1,Good,45,Good,5,Good,40,Good
21266,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,East Los Angeles,152,Unhealthy,4,Good,12,Good,28,Good,152,Unhealthy
21267,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Edina,52,Moderate,1,Good,32,Good,1,Good,52,Moderate
21268,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Eldersburg,50,Good,1,Good,50,Good,1,Good,38,Good
21269,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Estelle,34,Good,0,Good,27,Good,1,Good,34,Good
21270,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Eustis,72,Moderate,1,Good,72,Moderate,1,Good,23,Good
21271,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Fort Smith,58,Moderate,1,Good,55,Moderate,0,Good,58,Moderate
21272,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Franconia,50,Good,1,Good,50,Good,1,Good,38,Good
21273,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Garland,69,Moderate,2,Good,31,Good,5,Good,69,Moderate
21274,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Dubuque,41,Good,1,Good,38,Good,2,Good,41,Good
21275,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Duxbury,52,Moderate,1,Good,26,Good,10,Good,52,Moderate
21276,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,East Lansing,35,Good,1,Good,31,Good,4,Good,35,Good
21277,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Dearborn Heights,34,Good,1,Good,34,Good,5,Good,34,Good
21278,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Doctor Phillips,68,Moderate,2,Good,6,Good,18,Good,68,Moderate
21279,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Forest Lake,48,Good,1,Good,40,Good,2,Good,48,Good
21280,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Kingsport,37,Good,2,Good,37,Good,5,Good,28,Good
21281,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,La Verne,150,Unhealthy,4,Good,15,Good,23,Good,150,Unhealthy
21282,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Lauderdale Lakes,30,Good,1,Good,30,Good,2,Good,28,Good
21283,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Sherrelwood,42,Good,1,Good,32,Good,4,Good,42,Good
21284,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Saint Louis Park,53,Moderate,1,Good,30,Good,2,Good,53,Moderate
21285,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,San Marino,106,Unhealthy for Sensitive Groups,3,Good,22,Good,22,Good,106,Unhealthy for Sensitive Groups
21286,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Channelview,100,Unhealthy for Sensitive Groups,1,Good,19,Good,4,Good,100,Unhealthy for Sensitive Groups
21287,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Cherryland,45,Good,1,Good,30,Good,10,Good,45,Good
21288,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Clemmons,63,Moderate,2,Good,33,Good,11,Good,63,Moderate
21289,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Crowley,132,Unhealthy for Sensitive Groups,1,Good,23,Good,2,Good,132,Unhealthy for Sensitive Groups
21290,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Cutlerville,37,Good,1,Good,31,Good,3,Good,37,Good
21291,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Seattle,36,Good,1,Good,31,Good,5,Good,36,Good
21292,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Sedalia,57,Moderate,1,Good,34,Good,2,Good,57,Moderate
21293,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Seymour,84,Moderate,3,Good,6,Good,35,Good,84,Moderate
21294,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Sharonville,71,Moderate,2,Good,26,Good,17,Good,71,Moderate
21295,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Shrewsbury,76,Moderate,3,Good,10,Good,18,Good,76,Moderate
21296,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Simi Valley,62,Moderate,2,Good,29,Good,14,Good,62,Moderate
21297,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Simpsonville,61,Moderate,2,Good,45,Good,4,Good,61,Moderate
21298,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Socastee,40,Good,2,Good,40,Good,2,Good,35,Good
21299,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Stockton,34,Good,1,Good,28,Good,8,Good,34,Good
21300,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Morristown,73,Moderate,2,Good,36,Good,8,Good,73,Moderate
21301,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Nicholasville,61,Moderate,1,Good,44,Good,4,Good,61,Moderate
21302,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Langley Park,43,Good,1,Good,39,Good,6,Good,43,Good
21303,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Millbrook,64,Moderate,1,Good,34,Good,2,Good,64,Moderate
21304,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Milwaukie,52,Moderate,2,Good,10,Good,14,Good,52,Moderate
21305,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Mission Bend,89,Moderate,1,Good,18,Good,4,Good,89,Moderate
21306,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Panthersville,64,Moderate,2,Good,32,Good,9,Good,64,Moderate
21307,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Pewaukee,41,Good,1,Good,32,Good,6,Good,41,Good
21308,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Pullman,30,Good,1,Good,30,Good,1,Good,23,Good
21309,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,North Valley,59,Moderate,1,Good,27,Good,5,Good,59,Moderate
21310,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Raynham,65,Moderate,2,Good,19,Good,17,Good,65,Moderate
21311,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Maynard,44,Good,1,Good,40,Good,1,Good,44,Good
21312,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Minot,49,Good,1,Good,28,Good,1,Good,49,Good
21313,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Murray,63,Moderate,1,Good,52,Moderate,1,Good,63,Moderate
21314,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Nixa,65,Moderate,1,Good,43,Good,0,Good,65,Moderate
21315,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Noblesville,56,Moderate,1,Good,41,Good,1,Good,56,Moderate
21316,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Ridgewood,52,Moderate,1,Good,45,Good,2,Good,52,Moderate
21317,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Peabody,45,Good,1,Good,38,Good,1,Good,45,Good
21318,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Westminster,95,Moderate,3,Good,13,Good,25,Good,95,Moderate
21319,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Wabash,62,Moderate,2,Good,22,Good,13,Good,62,Moderate
21320,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Hanover Park,60,Moderate,2,Good,27,Good,14,Good,60,Moderate
21321,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Goodyear,52,Moderate,1,Good,20,Good,9,Good,52,Moderate
21322,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Lake Wales,48,Good,1,Good,17,Good,11,Good,48,Good
21323,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Lilburn,60,Moderate,2,Good,34,Good,7,Good,60,Moderate
21324,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Little Elm,59,Moderate,1,Good,20,Good,6,Good,59,Moderate
21325,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,La Quinta,58,Moderate,1,Good,37,Good,3,Good,58,Moderate
21326,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Hammond,61,Moderate,1,Good,18,Good,6,Good,61,Moderate
21327,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Hamtramck,150,Unhealthy,4,Good,9,Good,25,Good,150,Unhealthy
21328,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Helena,23,Good,1,Good,16,Good,3,Good,23,Good
21329,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Huntington,63,Moderate,1,Good,23,Good,16,Good,63,Moderate
21330,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Albertville,69,Moderate,2,Good,35,Good,4,Good,69,Moderate
21331,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Greenfield,50,Good,1,Good,29,Good,9,Good,50,Good
21332,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Guttenberg,116,Unhealthy for Sensitive Groups,3,Good,11,Good,31,Good,116,Unhealthy for Sensitive Groups
21333,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Hawaiian Gardens,97,Moderate,3,Good,6,Good,34,Good,97,Moderate
21334,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Henderson,52,Moderate,1,Good,35,Good,6,Good,52,Moderate
21335,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Holladay,48,Good,1,Good,15,Good,11,Good,48,Good
21336,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Hope Mills,55,Moderate,2,Good,35,Good,5,Good,55,Moderate
21337,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Hopkinsville,66,Moderate,2,Good,43,Good,6,Good,66,Moderate
21338,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Compton,117,Unhealthy for Sensitive Groups,4,Good,8,Good,35,Good,117,Unhealthy for Sensitive Groups
21339,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Cranston,71,Moderate,1,Good,44,Good,5,Good,71,Moderate
21340,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Grand Terrace,79,Moderate,2,Good,9,Good,20,Good,79,Moderate
21341,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Franklin Lakes,52,Moderate,1,Good,44,Good,4,Good,52,Moderate
21342,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Fredonia,35,Good,1,Good,32,Good,4,Good,35,Good
21343,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Escanaba,32,Good,1,Good,32,Good,1,Good,29,Good
21344,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Evans,70,Moderate,2,Good,8,Good,13,Good,70,Moderate
21345,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Evansville,63,Moderate,2,Good,28,Good,14,Good,63,Moderate
21346,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Fair Lawn,56,Moderate,1,Good,43,Good,5,Good,56,Moderate
21347,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Fairland,54,Moderate,1,Good,43,Good,5,Good,54,Moderate
21348,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Flagstaff,39,Good,1,Good,25,Good,2,Good,39,Good
21349,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Rancho Santa Margarita,68,Moderate,2,Good,13,Good,18,Good,68,Moderate
21350,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Rutland,54,Moderate,2,Good,9,Good,5,Good,54,Moderate
21351,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Ottumwa,51,Moderate,1,Good,36,Good,3,Good,51,Moderate
21352,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Parkersburg,36,Good,2,Good,36,Good,3,Good,28,Good
21353,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Pinole,56,Moderate,1,Good,13,Good,18,Good,56,Moderate
21354,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Pompano Beach,78,Moderate,2,Good,12,Good,12,Good,78,Moderate
21355,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,North Charleston,53,Moderate,1,Good,31,Good,7,Good,53,Moderate
21356,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,South Daytona,61,Moderate,1,Good,24,Good,8,Good,61,Moderate
21357,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,South Euclid,45,Good,1,Good,45,Good,4,Good,34,Good
21358,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Joppatowne,57,Moderate,1,Good,44,Good,4,Good,57,Moderate
21359,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Hamilton,45,Good,1,Good,31,Good,8,Good,45,Good
21360,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Hays,62,Moderate,1,Good,37,Good,1,Good,62,Moderate
21361,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Hercules,47,Good,1,Good,25,Good,8,Good,47,Good
21362,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Lake Zurich,61,Moderate,2,Good,22,Good,20,Good,61,Moderate
21363,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Miami Lakes,153,Unhealthy,4,Good,4,Good,20,Good,153,Unhealthy
21364,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Minden,63,Moderate,1,Good,20,Good,3,Good,63,Moderate
21365,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Mounds View,53,Moderate,1,Good,33,Good,9,Good,53,Moderate
21366,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Marquette,34,Good,1,Good,34,Good,2,Good,29,Good
21367,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Mehlville,85,Moderate,2,Good,10,Good,19,Good,85,Moderate
21368,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Melville,65,Moderate,2,Good,14,Good,23,Good,65,Moderate
21369,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Yarmouth,37,Good,1,Good,37,Good,3,Good,19,Good
21370,3,United States,339996563,37,9147420,999700,1.7,38.0,83 %,4.23 %,Tenafly,77,Moderate,2,Good,17,Good,21,Good,77,Moderate
